Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate,ShipDate,Product cat,Product Subcat,ProductID
CA-2018-138359,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.678399999999996,16.0704,16.74,2018-04-01,2018-04-06,OFF,ST,10000636
CA-2018-138359,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,1.5912,3.12,2018-04-01,2018-04-06,OFF,BI,10000145
CA-2021-131807,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.16800000000006,4,0.2,-59.83560000000004,123.7509,135.99,2021-10-05,2021-10-10,FUR,CH,10001190
CA-2021-131807,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,5,0.0,6.853999999999999,1.6092,2.98,2021-10-05,2021-10-10,OFF,FA,10002780
CA-2021-131807,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0.0,4.108000000000001,2.923,3.95,2021-10-05,2021-10-10,OFF,AP,10004052
CA-2021-131807,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0.0,26.973,9.1854,14.58,2021-10-05,2021-10-10,FUR,FU,10004666
CA-2021-131807,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352,3,0.2,5.158799999999985,67.0644,85.98,2021-10-05,2021-10-10,FUR,TA,10004086
CA-2021-131807,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992000000000002,1,0.2,2.697299999999999,5.2947,9.99,2021-10-05,2021-10-10,TEC,PH,10000702
CA-2021-104864,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36000000000001,5,0.2,-19.323000000000008,20.1366,20.34,2021-11-18,2021-11-23,OFF,ST,10002301
CA-2021-104864,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,0.6999999999999998,-16.1856,4.5522,8.429999999999998,2021-11-18,2021-11-23,OFF,BI,10001636
CA-2021-104864,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4,0.2,48.63199999999994,85.10599999999998,121.58,2021-11-18,2021-11-23,OFF,AP,10002684
CA-2021-104864,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,3.3696,6.48,2021-11-18,2021-11-23,OFF,PA,10004609
CA-2021-104864,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.47200000000001,8,0.2,14.5152,3.3696,6.48,2021-11-18,2021-11-23,OFF,PA,10003309
CA-2019-138219,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,4.17,8.34,2019-03-23,2019-03-30,OFF,PA,10000380
CA-2020-157707,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.6999999999999998,-190.8522,93.9114,100.98,2020-10-10,2020-10-12,FUR,BO,10001567
CA-2020-157707,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985000000000026,18.9905,19.99,2020-10-10,2020-10-12,TEC,PH,10002583
CA-2020-157707,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.2,13.58819999999999,107.1958,150.98,2020-10-10,2020-10-12,FUR,CH,10004853
US-2019-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792,4,0.4,-112.6215999999999,158.1034,216.58,2019-08-16,2019-08-20,TEC,PH,10003580
US-2019-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3,0.2,-5.455800000000004,12.2106,12.99,2019-08-16,2019-08-20,TEC,AC,10004227
US-2019-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288,3.3696,6.48,2019-08-16,2019-08-20,OFF,PA,10002787
US-2019-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.7240000000000006,2,0.6999999999999998,-1.9068,2.3154,4.54,2019-08-16,2019-08-20,OFF,BI,10003981
US-2019-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0,84.784,105.98,2019-08-16,2019-08-20,FUR,FU,10001488
US-2019-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.6999999999999998,-2.758799999999999,2.1736,4.18,2019-08-16,2019-08-20,OFF,BI,10003727
US-2019-126753,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272,3,0.2,3.209999999999998,2.354,4.28,2019-08-16,2019-08-20,OFF,PA,10000130
CA-2018-166051,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,659.97,3,0.0,197.991,153.993,219.99,2018-05-31,2018-06-05,TEC,PH,10002680
CA-2018-166051,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0.0,32.98169999999999,26.9161,37.91,2018-05-31,2018-06-05,TEC,PH,10002538
CA-2019-113040,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588,3.4452,6.38,2019-08-27,2019-08-31,OFF,BI,10001249
CA-2018-103800,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.551199999999998,5.4484,10.28,2018-01-03,2018-01-07,OFF,PA,10000174
CA-2018-113383,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0.0,22.1184,14.9504,20.48,2018-09-10,2018-09-13,OFF,AP,10004532
CA-2018-113383,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0.0,76.46999999999998,35.686,50.98,2018-09-10,2018-09-13,FUR,FU,10001986
CA-2021-152499,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12,5,0.2,4.913999999999999,2.0412,3.78,2021-01-22,2021-01-25,OFF,FA,10002975
CA-2021-152499,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8855999999999988,2.3288,3.28,2021-01-22,2021-01-25,OFF,AR,10003481
CA-2020-151498,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808,1.1024,2.08,2020-04-21,2020-04-24,OFF,BI,10004967
CA-2020-137939,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0.0,43.175999999999995,9.3548,17.99,2020-07-20,2020-07-23,TEC,PH,10003589
US-2020-117793,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,0.0,11.592,3.402,6.3,2020-08-23,2020-08-29,OFF,LA,10002945
US-2020-117793,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3,0.0,17.6673,6.6409,12.53,2020-08-23,2020-08-29,OFF,LA,10003537
US-2020-117793,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.0,4.191600000000001,10.7784,14.97,2020-08-23,2020-08-29,OFF,ST,10002406
US-2020-117793,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.0,0.891,0.5444999999999999,0.99,2020-08-23,2020-08-29,TEC,AC,10003433
CA-2020-133872,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.93600000000001,4,0.6999999999999998,-26.624,16.64,33.28,2020-06-14,2020-06-17,OFF,BI,10002082
CA-2020-133872,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2,0.2,2.308,8.077999999999998,11.54,2020-06-14,2020-06-17,TEC,AC,10000521
US-2019-165743,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896000000000001,3,0.6999999999999998,-3.427199999999999,2.7744,5.44,2019-11-20,2019-11-23,OFF,BI,10001982
US-2019-165743,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.6999999999999998,-247.7988,65.5938,80.98,2019-11-20,2019-11-23,FUR,BO,10002268
US-2019-165743,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.6999999999999998,-7.369199999999998,2.8302,5.34,2019-11-20,2019-11-23,OFF,BI,10001758
US-2021-105998,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0.0,87.89000000000001,22.372,39.95,2021-11-03,2021-11-05,TEC,AC,10004469
US-2021-105998,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,0.2,20.91480000000001,137.6891,174.29,2021-11-03,2021-11-05,FUR,TA,10001095
US-2018-148194,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0.0,3.8976,1.1832,1.74,2018-05-04,2018-05-07,FUR,FU,10001852
US-2018-148194,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0.0,19.0344,9.6614,14.42,2018-05-04,2018-05-07,OFF,AP,10000696
US-2019-151407,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,4,0.0,76.54839999999999,46.8529,65.99,2019-11-08,2019-11-12,TEC,PH,10003885
CA-2019-110870,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,0.0,128.9742,28.4943,49.99,2019-12-12,2019-12-15,TEC,AC,10002926
CA-2019-110870,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76,7,0.0,0.5151999999999992,3.6064,3.68,2019-12-12,2019-12-15,OFF,SU,10001225
CA-2018-143210,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,0.0,78.85099999999997,96.5245,135.95,2018-12-01,2018-12-03,TEC,PH,10004434
CA-2018-143210,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0.0,15.5856,10.0848,15.28,2018-12-01,2018-12-03,FUR,FU,10003878
CA-2018-143210,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406,3.2897,4.91,2018-12-01,2018-12-03,FUR,FU,10002268
CA-2020-139808,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36000000000001,12,0.0,0.9335999999999984,7.7022,7.78,2020-10-07,2020-10-11,OFF,FA,10001883
CA-2019-110863,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.0,5.412400000000048,133.9569,135.31,2019-11-17,2019-11-24,OFF,ST,10002756
CA-2019-110863,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.97039999999999,18.7832,35.44,2019-11-17,2019-11-24,OFF,PA,10000474
CA-2019-110863,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0.0,383.9309999999999,187.9938,264.78,2019-11-17,2019-11-24,FUR,CH,10002073
CA-2018-127859,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.15279999999999,14.2452,26.38,2018-03-17,2018-03-20,OFF,PA,10003641
US-2019-136427,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,0.2,15.74299999999998,15.743,22.49,2019-06-20,2019-06-23,TEC,PH,10002070
CA-2021-120168,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.4749999999999,91.289,165.98,2021-05-25,2021-05-25,OFF,BI,10004519
CA-2021-120168,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120.0,8,0.0,13.2,13.35,15.0,2021-05-25,2021-05-25,TEC,AC,10002167
CA-2021-120168,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,0.0,1.4805,1.8095,3.29,2021-05-25,2021-05-25,OFF,FA,10000936
CA-2021-120168,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0287999999999995,4.2704,6.28,2021-05-25,2021-05-25,FUR,FU,10000732
US-2018-131870,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.67200000000001,6,0.2,12.8928,7.963199999999999,12.64,2018-09-09,2018-09-11,FUR,FU,10002501
US-2018-131870,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,30.816,9,0.2,2.696400000000001,3.1244,4.28,2018-09-09,2018-09-11,OFF,AR,10000634
CA-2021-114804,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,0.2,4.619300000000003,48.1727,65.99,2021-10-17,2021-10-19,TEC,PH,10001700
CA-2021-167227,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0.0,20.975,6.2925,8.39,2021-11-02,2021-11-05,OFF,AP,10001962
CA-2021-167227,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,2.9988,5.88,2021-11-02,2021-11-05,OFF,PA,10001838
CA-2018-129189,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.991999999999999,3,0.8,-12.9792,5.9904,8.32,2018-07-21,2018-07-25,OFF,AP,10000124
CA-2018-129189,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5,0.2,29.67300000000001,11.6494,21.98,2018-07-21,2018-07-25,OFF,EN,10003567
CA-2018-129189,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.2999999999999999,-93.98999999999997,150.384,187.98,2018-07-21,2018-07-25,FUR,CH,10004997
CA-2018-129189,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1,0.8,-1.827,2.871,5.22,2018-07-21,2018-07-25,OFF,BI,10000494
CA-2019-132465,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.563199999999995,80.0584,105.34,2019-09-11,2019-09-15,FUR,FU,10000277
CA-2019-132465,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.79999999999998,1,0.0,1.576000000000008,77.224,78.79999999999998,2019-09-11,2019-09-15,OFF,ST,10003641
CA-2019-132465,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.796599999999998,13.1934,19.99,2019-09-11,2019-09-15,TEC,AC,10001998
CA-2019-132465,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.6799999999998,4,0.0,108.1752,166.1262,193.17,2019-09-11,2019-09-15,OFF,ST,10001932
CA-2020-166373,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.281999999999996,19.227,22.1,2020-10-21,2020-10-25,TEC,AC,10002323
CA-2020-158806,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270B,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.5999999999999999,-10.9611,11.3457,19.23,2020-01-07,2020-01-11,FUR,FU,10004270B
CA-2020-158806,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92000000000001,5,0.2,9.072,3.3696,6.48,2020-01-07,2020-01-11,OFF,PA,10004621
CA-2019-119690,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952000000000005,3,0.2,16.1838,10.5894,19.98,2019-06-25,2019-06-28,OFF,PA,10001019
CA-2019-119690,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.9839999999999997,2,0.8,-1.476,1.23,2.46,2019-06-25,2019-06-28,OFF,BI,10000201
CA-2019-119690,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.38400000000001,9,0.5999999999999999,-20.7306,10.6794,20.94,2019-06-25,2019-06-28,FUR,FU,10004587
CA-2019-119690,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,1.4688,2.88,2019-06-25,2019-06-28,OFF,LA,10001613
CA-2019-153738,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0.0,16.956,3.454,6.28,2019-09-20,2019-09-22,OFF,BI,10001308
CA-2021-169012,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0.0,10.8966,10.3378,13.97,2021-07-10,2021-07-14,OFF,AP,10003278
CA-2021-109393,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.1499999999999999,5.129399999999976,143.6232,170.98,2021-06-30,2021-07-02,FUR,BO,10003966
CA-2021-121489,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.70400000000006,6,0.2,38.87040000000002,58.3056,80.98,2021-08-21,2021-08-25,FUR,CH,10004698
CA-2021-121489,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0.0,34.35479999999995,89.7042,95.43,2021-08-21,2021-08-25,OFF,ST,10000025
CA-2021-121489,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,0.0,11.613,10.7835,16.59,2021-08-21,2021-08-25,TEC,AC,10000682
US-2021-133081,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.9132,9.7417,15.97,2021-03-11,2021-03-15,TEC,AC,10001772
US-2021-133081,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.7568,14.9632,26.72,2021-03-11,2021-03-15,FUR,FU,10001379
CA-2021-165008,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,9,0.2,106.9578,20.8998,40.98,2021-09-15,2021-09-17,OFF,BI,10002794
CA-2020-145611,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0.0,129.7725,52.6955,78.65,2020-09-20,2020-09-24,OFF,AP,10001005
